iter	Passed	Remaining
7496	144435	433536
7497	144453	433516
7498	144472	433493
7499	144494	433483
7500	144513	433462
7501	144531	433440
7502	144549	433416
7503	144566	433390
7504	144583	433364
7505	144602	433344
7506	144619	433320
7507	144638	433298
7508	144663	433296
7509	144680	433271
7510	144699	433250
7511	144717	433228
7512	144734	433202
7513	144754	433184
7514	144773	433164
7515	144792	433144
7516	144809	433119
7517	144827	433094
7518	144844	433070
7519	144862	433047
7520	144880	433023
7521	144898	433001
7522	144917	432979
7523	144936	432961
7524	144956	432942
7525	144978	432932
7526	144997	432912
7527	145017	432893
7528	145036	432876
7529	145057	432859
7530	145076	432840
7531	145094	432817
7532	145113	432798
7533	145137	432792
7534	145156	432772
7535	145178	432760
7536	145196	432739
7537	145217	432724
7538	145238	432709
7539	145257	432691
7540	145277	432673
7541	145297	432655
7542	145315	432633
7543	145335	432616
7544	145354	432595
7545	145373	432575
7546	145392	432555
7547	145412	432537
7548	145430	432516
7549	145449	432496
7550	145468	432475
7551	145486	432453
7552	145508	432441
7553	145528	432423
7554	145546	432402
7555	145568	432389
7556	145587	432369
7557	145604	432345
7558	145623	432324
7559	145642	432304
7560	145662	432285
7561	145681	432266
7562	145700	432246
7563	145719	432226
7564	145740	432211
7565	145763	432204
7566	145782	432184
7567	145801	432164
7568	145822	432149
7569	145840	432127
7570	145860	432109
7571	145879	432089
7572	145897	432067
7573	145914	432041
7574	145936	432029
7575	145955	432008
7576	145973	431986
7577	145991	431965
7578	146008	431939
7579	146028	431921
7580	146048	431904
7581	146067	431884
7582	146086	431862
7583	146104	431840
7584	146126	431827
7585	146145	431809
7586	146162	431783
7587	146182	431764
7588	146200	431742
7589	146219	431721
7590	146237	431700
7591	146257	431684
7592	146277	431665
7593	146295	431644
7594	146313	431619
7595	146335	431607
7596	146352	431584
7597	146370	431560
7598	146388	431536
7599	146408	431520
7600	146430	431507
7601	146449	431488
7602	146470	431474
7603	146490	431456
7604	146509	431436
7605	146530	431423
7606	146548	431400
7607	146569	431384
7608	146589	431369
7609	146610	431353
7610	146629	431334
7611	146647	431311
7612	146668	431297
7613	146687	431278
7614	146709	431265
7615	146728	431247
7616	146746	431224
7617	146765	431203
7618	146784	431183
7619	146803	431161
7620	146822	431141
7621	146839	431116
7622	146859	431099
7623	146878	431078
7624	146895	431053
7625	146913	431029
7626	146932	431010
7627	146950	430989
7628	146971	430973
7629	146989	430951
7630	147011	430940
7631	147031	430921
7632	147049	430898
7633	147066	430874
7634	147085	430855
7635	147105	430837
7636	147124	430815
7637	147145	430802
7638	147164	430781
7639	147181	430756
7640	147199	430733
7641	147218	430712
7642	147237	430692
7643	147256	430674
7644	147275	430652
7645	147296	430638
7646	147313	430613
7647	147333	430595
7648	147358	430592
7649	147376	430571
7650	147395	430550
7651	147414	430531
7652	147438	430525
7653	147457	430505
7654	147477	430487
7655	147498	430472
7656	147517	430453
7657	147538	430439
7658	147558	430421
7659	147575	430396
7660	147598	430387
7661	147619	430374
7662	147641	430361
7663	147658	430337
7664	147681	430327
7665	147704	430318
7666	147723	430299
7667	147744	430284
7668	147767	430276
7669	147786	430256
7670	147806	430240
7671	147826	430222
7672	147843	430196
7673	147862	430176
7674	147881	430156
7675	147900	430136
7676	147919	430116
7677	147938	430096
7678	147957	430076
7679	147975	430054
7680	147994	430032
7681	148014	430015
7682	148032	429993
7683	148053	429978
7684	148072	429960
7685	148092	429941
7686	148114	429929
7687	148135	429917
7688	148154	429896
7689	148173	429877
7690	148195	429866
7691	148214	429844
7692	148232	429822
7693	148251	429801
7694	148270	429781
7695	148289	429762
7696	148308	429741
7697	148329	429726
7698	148346	429703
7699	148365	429682
7700	148384	429662
7701	148404	429643
7702	148423	429623
7703	148442	429604
7704	148461	429583
7705	148479	429562
7706	148498	429541
7707	148517	429521
7708	148538	429505
7709	148555	429481
7710	148575	429463
7711	148594	429444
7712	148615	429429
7713	148636	429416
7714	148654	429392
7715	148672	429369
7716	148693	429355
7717	148712	429336
7718	148730	429312
7719	148749	429293
7720	148769	429276
7721	148795	429276
7722	148818	429267
7723	148836	429245
7724	148855	429223
7725	148874	429204
7726	148892	429182
7727	148910	429156
7728	148928	429134
7729	148950	429123
7730	148967	429099
7731	148985	429075
7732	149005	429057
7733	149030	429054
7734	149048	429031
7735	149067	429011
7736	149087	428995
7737	149105	428972
7738	149126	428958
7739	149144	428935
7740	149163	428914
7741	149180	428889
7742	149198	428866
7743	149216	428843
7744	149235	428822
7745	149254	428803
7746	149272	428781
7747	149290	428756
7748	149308	428734
7749	149326	428710
7750	149344	428689
7751	149366	428677
7752	149387	428664
7753	149407	428644
7754	149428	428632
7755	149450	428620
7756	149469	428598
7757	149487	428575
7758	149506	428555
7759	149526	428540
7760	149545	428520
7761	149564	428500
7762	149581	428474
7763	149601	428455
7764	149619	428432
7765	149637	428409
7766	149654	428386
7767	149672	428363
7768	149694	428350
7769	149713	428330
7770	149733	428313
7771	149754	428298
7772	149774	428281
7773	149793	428261
7774	149813	428245
7775	149847	428268
7776	149866	428248
7777	149886	428230
7778	149905	428210
7779	149922	428185
7780	149941	428165
7781	149961	428147
7782	149978	428123
7783	149996	428099
7784	150013	428074
7785	150031	428049
7786	150049	428026
7787	150067	428003
7788	150084	427978
7789	150106	427966
7790	150127	427951
7791	150145	427929
7792	150167	427917
7793	150185	427895
7794	150203	427873
7795	150223	427854
7796	150241	427832
7797	150260	427814
7798	150280	427794
7799	150300	427777
7800	150318	427755
7801	150336	427733
7802	150355	427712
7803	150376	427697
7804	150395	427678
7805	150413	427655
7806	150433	427639
7807	150452	427617
7808	150470	427594
7809	150488	427571
7810	150507	427551
7811	150527	427534
7812	150545	427511
7813	150563	427489
7814	150581	427465
7815	150599	427442
7816	150619	427426
7817	150637	427402
7818	150655	427381
7819	150677	427370
7820	150697	427351
7821	150714	427326
7822	150732	427303
7823	150750	427279
7824	150770	427263
7825	150790	427246
7826	150809	427225
7827	150827	427204
7828	150847	427184
7829	150865	427162
7830	150885	427146
7831	150904	427124
7832	150923	427106
7833	150941	427083
7834	150959	427061
7835	150978	427039
7836	150995	427015
7837	151014	426995
7838	151036	426981
7839	151055	426963
7840	151075	426945
7841	151094	426926
7842	151112	426903
7843	151131	426883
7844	151149	426860
7845	151171	426847
7846	151188	426824
7847	151207	426802
7848	151225	426779
7849	151242	426754
7850	151263	426738
7851	151281	426716
7852	151300	426696
7853	151321	426684
7854	151339	426660
7855	151359	426642
7856	151381	426630
7857	151402	426615
7858	151420	426595
7859	151441	426579
7860	151462	426563
7861	151484	426552
7862	151507	426545
7863	151528	426529
7864	151545	426503
7865	151563	426482
7866	151580	426454
7867	151599	426435
7868	151617	426414
7869	151637	426395
7870	151656	426377
7871	151675	426355
7872	151693	426334
7873	151713	426315
7874	151732	426294
7875	151749	426271
7876	151768	426251
7877	151788	426233
7878	151806	426209
7879	151826	426193
7880	151846	426176
7881	151866	426157
7882	151885	426138
7883	151907	426127
7884	151930	426117
7885	151949	426098
7886	151969	426081
7887	151989	426064
7888	152007	426040
7889	152026	426021
7890	152044	425997
7891	152060	425971
7892	152078	425945
7893	152095	425920
7894	152113	425897
7895	152131	425876
7896	152150	425856
7897	152169	425834
7898	152186	425810
7899	152205	425790
7900	152224	425769
7901	152242	425747
7902	152262	425728
7903	152281	425709
7904	152301	425692
7905	152321	425676
7906	152341	425657
7907	152359	425635
7908	152380	425621
7909	152400	425604
7910	152421	425589
7911	152439	425566
7912	152457	425544
7913	152476	425523
7914	152493	425499
7915	152513	425480
7916	152530	425456
7917	152549	425436
7918	152567	425412
7919	152586	425392
7920	152604	425371
7921	152623	425350
7922	152642	425329
7923	152661	425308
7924	152681	425292
7925	152700	425272
7926	152719	425253
7927	152738	425233
7928	152757	425212
7929	152775	425189
7930	152793	425167
7931	152811	425144
7932	152829	425120
7933	152847	425097
7934	152864	425072
7935	152884	425055
7936	152902	425031
7937	152921	425012
7938	152939	424990
7939	152957	424967
7940	152976	424947
7941	152994	424924
7942	153012	424902
7943	153030	424878
7944	153048	424856
7945	153067	424835
7946	153087	424818
7947	153106	424799
7948	153124	424776
7949	153142	424753
7950	153163	424738
7951	153181	424716
7952	153200	424696
7953	153218	424674
7954	153237	424653
7955	153259	424642
7956	153278	424621
7957	153297	424601
7958	153316	424583
7959	153336	424565
7960	153355	424543
7961	153372	424520
7962	153392	424502
7963	153411	424483
7964	153430	424462
7965	153449	424441
7966	153467	424418
7967	153486	424399
7968	153504	424375
7969	153521	424352
7970	153540	424330
7971	153557	424305
7972	153574	424280
7973	153592	424258
7974	153613	424242
7975	153633	424225
7976	153652	424204
7977	153671	424186
7978	153689	424163
7979	153708	424141
7980	153726	424119
7981	153743	424095
7982	153763	424078
7983	153783	424059
7984	153801	424038
7985	153823	424025
7986	153840	424000
7987	153859	423979
7988	153888	423987
7989	153905	423963
7990	153926	423948
7991	153945	423927
7992	153965	423909
7993	153983	423888
7994	154000	423863
7995	154019	423843
7996	154039	423826
7997	154057	423803
7998	154077	423784
7999	154099	423773
8000	154118	423754
8001	154137	423733
8002	154156	423713
8003	154174	423691
8004	154193	423669
8005	154210	423645
8006	154228	423623
8007	154247	423602
8008	154263	423575
8009	154281	423552
8010	154300	423532
8011	154319	423511
8012	154336	423487
8013	154356	423468
8014	154376	423451
8015	154400	423446
8016	154419	423426
8017	154438	423405
8018	154455	423379
8019	154471	423352
8020	154490	423331
8021	154509	423311
8022	154526	423286
8023	154548	423274
8024	154568	423256
8025	154585	423232
8026	154604	423212
8027	154622	423190
8028	154639	423164
8029	154658	423144
8030	154679	423128
8031	154698	423108
8032	154715	423084
8033	154734	423063
8034	154753	423044
8035	154772	423023
8036	154791	423004
8037	154809	422982
8038	154828	422960
8039	154846	422939
8040	154865	422918
8041	154884	422899
8042	154902	422875
8043	154921	422857
8044	154941	422838
8045	154961	422821
8046	154979	422799
8047	154997	422777
8048	155017	422759
8049	155035	422736
8050	155053	422713
8051	155071	422690
8052	155090	422671
8053	155110	422654
8054	155130	422637
8055	155149	422616
8056	155169	422599
8057	155192	422591
8058	155212	422574
8059	155231	422554
8060	155250	422534
8061	155271	422517
8062	155293	422506
8063	155312	422486
8064	155333	422472
8065	155355	422461
8066	155376	422447
8067	155393	422421
8068	155412	422401
8069	155432	422384
8070	155456	422378
8071	155478	422365
8072	155498	422349
8073	155517	422327
8074	155538	422314
8075	155563	422309
8076	155587	422304
8077	155607	422287
8078	155630	422275
8079	155650	422260
8080	155675	422257
8081	155696	422240
8082	155717	422227
8083	155736	422207
8084	155757	422192
8085	155776	422172
8086	155794	422150
8087	155813	422128
8088	155832	422108
8089	155850	422087
8090	155870	422070
8091	155891	422054
8092	155911	422037
8093	155930	422017
8094	155948	421994
8095	155965	421971
8096	155983	421945
8097	156002	421926
8098	156020	421904
8099	156038	421882
8100	156058	421864
8101	156076	421841
8102	156094	421820
8103	156113	421798
8104	156130	421773
8105	156149	421753
8106	156168	421735
8107	156189	421719
8108	156208	421699
8109	156228	421682
8110	156247	421663
8111	156267	421644
8112	156286	421625
8113	156307	421610
8114	156325	421586
8115	156344	421567
8116	156362	421545
8117	156381	421524
8118	156402	421511
8119	156421	421490
8120	156439	421468
8121	156458	421447
8122	156480	421436
8123	156499	421416
8124	156518	421396
8125	156537	421375
8126	156556	421356
8127	156577	421341
8128	156596	421320
8129	156613	421297
8130	156632	421274
8131	156652	421258
8132	156671	421238
8133	156695	421233
8134	156723	421236
8135	156745	421224
8136	156767	421211
8137	156788	421197
8138	156811	421187
8139	156831	421172
8140	156853	421158
8141	156874	421146
8142	156897	421135
8143	156920	421127
8144	156942	421114
8145	156965	421105
8146	156986	421091
8147	157006	421074
8148	157026	421057
8149	157045	421036
8150	157064	421015
8151	157087	421007
8152	157109	420995
8153	157131	420982
8154	157150	420963
8155	157173	420954
8156	157194	420938
8157	157218	420933
8158	157238	420916
8159	157258	420897
8160	157279	420883
8161	157300	420867
8162	157320	420850
8163	157342	420839
8164	157360	420817
8165	157380	420799
8166	157406	420798
8167	157435	420803
8168	157456	420790
8169	157482	420787
8170	157507	420785
8171	157526	420765
8172	157547	420750
8173	157565	420728
8174	157587	420713
8175	157607	420697
8176	157635	420702
8177	157660	420698
8178	157681	420683
8179	157706	420677
8180	157727	420664
8181	157747	420646
8182	157767	420629
8183	157787	420613
8184	157810	420602
8185	157831	420589
8186	157851	420570
8187	157872	420557
8188	157893	420542
8189	157917	420533
8190	157935	420511
8191	157953	420490
8192	157982	420496
8193	158018	420521
8194	158038	420504
8195	158058	420486
8196	158077	420465
8197	158094	420440
8198	158112	420418
8199	158128	420391
8200	158148	420373
8201	158168	420356
8202	158189	420342
8203	158212	420330
8204	158232	420313
8205	158253	420300
8206	158274	420283
8207	158293	420264
8208	158315	420252
8209	158335	420234
8210	158355	420216
8211	158377	420206
8212	158404	420206
8213	158430	420205
8214	158451	420190
8215	158476	420186
8216	158497	420171
8217	158518	420158
8218	158543	420153
8219	158563	420134
8220	158585	420122
8221	158610	420117
8222	158628	420097
8223	158650	420085
8224	158672	420071
8225	158694	420060
8226	158712	420037
8227	158735	420029
8228	158756	420013
8229	158780	420004
8230	158801	419990
8231	158827	419988
8232	158852	419985
8233	158871	419966
8234	158891	419949
8235	158913	419936
8236	158932	419916
8237	158953	419900
8238	158971	419878
8239	158991	419859
8240	159009	419837
8241	159027	419814
8242	159046	419794
8243	159063	419769
8244	159081	419748
8245	159100	419727
8246	159120	419710
8247	159139	419689
8248	159158	419670
8249	159178	419652
8250	159198	419633
8251	159216	419612
8252	159234	419590
8253	159253	419568
8254	159273	419551
8255	159292	419532
8256	159310	419508
8257	159328	419485
8258	159346	419463
8259	159367	419450
8260	159389	419435
8261	159408	419416
8262	159428	419398
8263	159449	419384
8264	159466	419358
8265	159484	419336
8266	159504	419318
8267	159524	419302
8268	159545	419286
8269	159566	419272
8270	159588	419260
8271	159607	419238
8272	159628	419224
8273	159650	419212
8274	159671	419198
8275	159692	419184
8276	159716	419175
8277	159739	419165
8278	159759	419147
8279	159777	419125
8280	159795	419104
8281	159815	419087
8282	159832	419062
8283	159851	419040
8284	159868	419016
8285	159888	418998
8286	159907	418978
8287	159926	418958
8288	159944	418935
8289	159962	418912
8290	159980	418890
8291	159998	418866
8292	160016	418843
8293	160033	418818
8294	160050	418794
8295	160070	418776
8296	160087	418751
8297	160105	418728
8298	160122	418703
8299	160140	418680
8300	160158	418657
8301	160175	418633
8302	160194	418613
8303	160214	418595
8304	160234	418577
8305	160255	418562
8306	160274	418543
8307	160294	418525
8308	160316	418514
8309	160336	418494
8310	160354	418473
8311	160374	418454
8312	160392	418432
8313	160410	418410
8314	160428	418388
8315	160447	418367
8316	160466	418347
8317	160483	418322
8318	160501	418298
8319	160521	418280
8320	160540	418261
8321	160560	418243
8322	160582	418232
8323	160603	418216
8324	160623	418200
8325	160643	418183
8326	160664	418167
8327	160684	418149
8328	160703	418130
8329	160725	418118
8330	160744	418098
8331	160763	418077
8332	160783	418060
8333	160802	418039
8334	160821	418020
8335	160840	418000
8336	160858	417978
8337	160876	417955
8338	160896	417937
8339	160919	417926
8340	160938	417908
8341	160959	417893
8342	160980	417877
8343	160999	417858
8344	161016	417833
8345	161039	417821
8346	161062	417812
8347	161084	417801
8348	161106	417789
8349	161128	417777
8350	161152	417770
8351	161173	417754
8352	161191	417732
8353	161216	417726
8354	161237	417713
8355	161258	417696
8356	161280	417686
8357	161302	417672
8358	161326	417666
8359	161345	417645
8360	161368	417634
8361	161391	417626
8362	161416	417621
8363	161435	417602
8364	161455	417582
8365	161478	417573
8366	161501	417563
8367	161521	417547
8368	161547	417545
8369	161568	417530
8370	161586	417506
8371	161606	417489
8372	161625	417469
8373	161646	417454
8374	161668	417442
8375	161692	417434
8376	161721	417440
8377	161743	417428
8378	161762	417408
8379	161780	417386
8380	161799	417364
8381	161824	417360
8382	161846	417349
8383	161866	417331
8384	161887	417315
8385	161907	417298
8386	161925	417275
8387	161942	417251
8388	161962	417233
8389	161980	417209
8390	161998	417187
8391	162016	417165
8392	162034	417142
8393	162053	417123
8394	162072	417103
8395	162092	417083
8396	162110	417062
8397	162127	417036
8398	162145	417015
8399	162165	416995
8400	162191	416994
8401	162210	416973
8402	162228	416952
8403	162248	416933
8404	162266	416911
8405	162285	416891
8406	162308	416883
8407	162329	416867
8408	162346	416842
8409	162365	416822
8410	162385	416803
8411	162417	416818
8412	162437	416799
8413	162455	416776
8414	162475	416760
8415	162497	416748
8416	162514	416723
8417	162533	416702
8418	162551	416680
8419	162571	416661
8420	162590	416640
8421	162608	416619
8422	162625	416593
8423	162643	416570
8424	162660	416545
8425	162678	416522
8426	162695	416498
8427	162713	416475
8428	162733	416458
8429	162751	416435
8430	162769	416413
8431	162790	416397
8432	162812	416385
8433	162834	416373
8434	162857	416362
8435	162879	416350
8436	162900	416334
8437	162919	416315
8438	162938	416295
8439	162959	416279
8440	162978	416261
8441	162998	416243
8442	163017	416223
8443	163037	416204
8444	163057	416186
8445	163078	416171
8446	163098	416153
8447	163115	416130
8448	163135	416111
8449	163154	416091
8450	163172	416069
8451	163191	416050
8452	163209	416026
8453	163226	416002
8454	163245	415981
8455	163264	415962
8456	163284	415944
8457	163304	415926
8458	163324	415908
8459	163345	415893
8460	163365	415875
8461	163385	415857
8462	163403	415837
8463	163424	415821
8464	163444	415804
8465	163464	415786
8466	163484	415768
8467	163503	415747
8468	163523	415731
8469	163543	415712
8470	163567	415705
8471	163587	415689
8472	163611	415680
8473	163628	415654
8474	163646	415633
8475	163664	415611
8476	163682	415587
8477	163703	415573
8478	163723	415555
8479	163741	415532
8480	163761	415516
8481	163783	415501
8482	163803	415485
8483	163823	415467
8484	163843	415449
8485	163863	415433
8486	163884	415417
8487	163904	415399
8488	163922	415377
8489	163942	415360
8490	163963	415344
8491	163985	415333
8492	164006	415317
8493	164026	415298
8494	164046	415283
8495	164065	415261
8496	164083	415240
8497	164102	415218
8498	164122	415201
8499	164142	415184
8500	164162	415166
8501	164180	415144
8502	164200	415124
8503	164218	415104
8504	164237	415084
8505	164259	415069
8506	164276	415046
8507	164295	415025
8508	164316	415010
8509	164335	414989
8510	164353	414969
8511	164372	414948
8512	164392	414930
8513	164425	414945
8514	164444	414926
8515	164465	414910
8516	164484	414890
8517	164501	414866
8518	164521	414846
8519	164539	414825
8520	164558	414804
8521	164577	414784
8522	164595	414762
8523	164612	414737
8524	164630	414714
8525	164653	414703
8526	164672	414683
8527	164690	414662
8528	164716	414659
8529	164735	414640
8530	164753	414616
8531	164772	414595
8532	164789	414571
8533	164808	414551
8534	164827	414531
8535	164847	414513
8536	164867	414494
8537	164887	414477
8538	164906	414458
8539	164925	414439
8540	164945	414421
8541	164963	414398
8542	164984	414381
8543	165002	414360
8544	165020	414338
8545	165040	414318
8546	165059	414300
8547	165079	414283
8548	165101	414268
8549	165120	414250
8550	165142	414236
8551	165162	414218
8552	165181	414199
8553	165197	414173
8554	165214	414146
8555	165233	414126
8556	165251	414104
8557	165269	414082
8558	165288	414061
8559	165307	414040
8560	165327	414022
8561	165344	413998
8562	165364	413980
8563	165381	413956
8564	165399	413933
8565	165417	413911
8566	165436	413889
8567	165453	413866
8568	165471	413843
8569	165496	413838
8570	165516	413819
8571	165536	413802
8572	165559	413791
8573	165590	413801
8574	165607	413778
8575	165626	413758
8576	165644	413733
8577	165661	413710
8578	165679	413687
8579	165701	413673
8580	165721	413656
8581	165740	413637
8582	165761	413622
8583	165779	413598
8584	165797	413575
8585	165816	413557
8586	165834	413533
8587	165854	413515
8588	165874	413499
8589	165893	413477
8590	165912	413457
8591	165931	413438
8592	165952	413423
8593	165970	413400
8594	165989	413380
8595	166009	413363
8596	166028	413343
8597	166048	413324
8598	166069	413309
8599	166088	413289
8600	166107	413269
8601	166125	413246
8602	166142	413223
8603	166162	413203
8604	166180	413180
8605	166199	413162
8606	166217	413140
8607	166236	413120
8608	166255	413099
8609	166277	413085
8610	166298	413071
8611	166317	413051
8612	166335	413029
8613	166356	413013
8614	166374	412990
8615	166405	412999
8616	166423	412979
8617	166441	412954
8618	166459	412932
8619	166477	412910
8620	166497	412891
8621	166517	412876
8622	166538	412860
8623	166554	412833
8624	166571	412808
8625	166590	412786
8626	166613	412777
8627	166635	412763
8628	166655	412747
8629	166673	412725
8630	166692	412704
8631	166709	412678
8632	166729	412660
8633	166749	412644
8634	166771	412632
8635	166795	412624
8636	166813	412600
8637	166836	412592
8638	166854	412568
8639	166875	412554
8640	166894	412534
8641	166912	412510
8642	166929	412485
8643	166956	412485
8644	166975	412465
8645	166993	412443
8646	167011	412420
8647	167030	412401
8648	167050	412383
8649	167071	412366
8650	167091	412350
8651	167113	412337
8652	167130	412312
8653	167149	412291
8654	167167	412269
8655	167190	412259
8656	167209	412239
8657	167229	412220
8658	167249	412202
8659	167269	412186
8660	167289	412168
8661	167308	412149
8662	167328	412129
8663	167347	412109
8664	167371	412101
8665	167389	412080
8666	167408	412059
8667	167426	412036
8668	167446	412020
8669	167467	412005
8670	167487	411987
8671	167507	411969
8672	167530	411958
8673	167550	411941
8674	167566	411914
8675	167587	411899
8676	167605	411876
8677	167623	411853
8678	167642	411832
8679	167660	411810
8680	167679	411790
8681	167699	411773
8682	167717	411751
8683	167736	411729
8684	167754	411707
8685	167772	411685
8686	167792	411669
8687	167812	411650
8688	167832	411632
8689	167851	411612
8690	167870	411592
8691	167889	411573
8692	167907	411549
8693	167926	411528
8694	167946	411511
8695	167967	411496
8696	167986	411477
8697	168007	411462
8698	168024	411438
8699	168044	411418
8700	168064	411402
8701	168083	411381
8702	168102	411361
8703	168121	411341
8704	168141	411322
8705	168161	411305
8706	168180	411285
8707	168202	411272
8708	168222	411256
8709	168242	411237
8710	168260	411215
8711	168278	411192
8712	168297	411172
8713	168314	411148
8714	168332	411125
8715	168350	411103
8716	168370	411085
8717	168390	411067
8718	168411	411052
8719	168431	411033
8720	168453	411021
8721	168473	411003
8722	168492	410983
8723	168511	410963
8724	168528	410940
8725	168549	410923
8726	168568	410902
8727	168590	410892
8728	168610	410873
8729	168628	410850
8730	168650	410837
8731	168668	410815
8732	168685	410791
8733	168704	410769
8734	168724	410752
8735	168745	410736
8736	168765	410721
8737	168785	410701
8738	168802	410677
8739	168819	410653
8740	168837	410629
8741	168856	410608
8742	168877	410594
8743	168896	410573
8744	168914	410553
8745	168933	410531
8746	168951	410508
8747	168969	410487
8748	168987	410464
8749	169005	410441
8750	169025	410423
8751	169043	410401
8752	169061	410378
8753	169079	410357
8754	169099	410339
8755	169120	410324
8756	169139	410303
8757	169159	410287
8758	169179	410268
8759	169197	410245
8760	169214	410221
8761	169232	410199
8762	169253	410184
8763	169272	410163
8764	169292	410144
8765	169320	410146
8766	169337	410123
8767	169355	410100
8768	169374	410080
8769	169395	410064
8770	169416	410049
8771	169439	410037
8772	169460	410023
8773	169480	410005
8774	169499	409986
8775	169521	409972
8776	169540	409952
8777	169559	409934
8778	169579	409916
8779	169597	409893
8780	169616	409872
8781	169635	409852
8782	169654	409831
8783	169674	409815
8784	169693	409793
8785	169712	409773
8786	169738	409770
8787	169760	409758
8788	169777	409734
8789	169797	409715
8790	169816	409695
8791	169836	409678
8792	169854	409656
8793	169874	409637
8794	169892	409616
8795	169913	409600
8796	169932	409580
8797	169950	409557
8798	169969	409537
8799	169989	409519
8800	170008	409499
8801	170025	409474
8802	170043	409451
8803	170060	409428
8804	170078	409406
8805	170096	409381
8806	170115	409363
8807	170137	409349
8808	170159	409337
8809	170177	409314
8810	170195	409291
8811	170213	409268
8812	170231	409247
8813	170250	409227
8814	170269	409207
8815	170289	409189
8816	170311	409175
8817	170330	409155
8818	170349	409136
8819	170368	409117
8820	170388	409097
8821	170405	409074
8822	170423	409051
8823	170440	409026
8824	170461	409010
8825	170481	408994
8826	170502	408978
8827	170522	408960
8828	170540	408938
8829	170559	408916
8830	170578	408897
8831	170597	408876
8832	170618	408862
8833	170636	408839
8834	170656	408821
8835	170674	408800
8836	170693	408780
8837	170713	408762
8838	170730	408736
8839	170750	408718
8840	170768	408697
8841	170785	408672
8842	170804	408652
8843	170822	408629
8844	170840	408607
8845	170860	408588
8846	170879	408570
8847	170898	408549
8848	170916	408527
8849	170935	408507
8850	170957	408493
8851	170976	408474
8852	170994	408451
8853	171013	408430
8854	171032	408411
8855	171052	408392
8856	171072	408375
8857	171089	408352
8858	171108	408331
8859	171127	408311
8860	171146	408289
8861	171165	408270
8862	171181	408242
8863	171199	408221
8864	171218	408200
8865	171235	408176
8866	171253	408153
8867	171269	408127
8868	171286	408101
8869	171303	408077
8870	171322	408056
8871	171340	408033
8872	171358	408012
8873	171376	407990
8874	171394	407967
8875	171413	407947
8876	171433	407929
8877	171452	407909
8878	171471	407888
8879	171490	407868
8880	171511	407853
8881	171530	407833
8882	171549	407813
8883	171570	407798
8884	171591	407783
8885	171611	407766
8886	171633	407752
8887	171652	407731
8888	171671	407712
8889	171689	407691
8890	171709	407673
8891	171729	407654
8892	171748	407634
8893	171767	407614
8894	171786	407593
8895	171811	407588
8896	171831	407571
8897	171854	407560
8898	171876	407547
8899	171898	407534
8900	171921	407523
8901	171941	407507
8902	171960	407487
8903	171982	407473
8904	172002	407454
8905	172020	407433
8906	172041	407417
8907	172060	407397
8908	172079	407377
8909	172100	407362
8910	172118	407339
8911	172139	407323
8912	172157	407301
8913	172177	407285
8914	172197	407267
8915	172215	407243
8916	172235	407225
8917	172257	407214
8918	172277	407196
8919	172299	407182
8920	172318	407163
8921	172338	407145
8922	172357	407125
8923	172377	407108
8924	172398	407092
8925	172417	407071
8926	172439	407060
8927	172464	407053
8928	172482	407030
8929	172500	407009
8930	172521	406992
8931	172541	406974
8932	172560	406954
8933	172579	406936
8934	172597	406913
8935	172617	406894
8936	172638	406879
8937	172656	406857
8938	172675	406836
8939	172693	406815
8940	172713	406796
8941	172732	406778
8942	172752	406759
8943	172774	406746
8944	172795	406731
8945	172815	406712
8946	172836	406697
8947	172856	406679
8948	172877	406665
8949	172896	406644
8950	172917	406629
8951	172938	406613
8952	172957	406593
8953	172975	406572
8954	172996	406556
8955	173019	406545
8956	173038	406525
8957	173060	406513
8958	173082	406498
8959	173104	406486
8960	173124	406467
8961	173147	406458
8962	173167	406439
8963	173186	406420
8964	173205	406400
8965	173225	406383
8966	173244	406362
8967	173264	406345
8968	173286	406331
8969	173307	406317
8970	173328	406299
8971	173349	406285
8972	173371	406271
8973	173393	406259
8974	173415	406247
8975	173436	406230
8976	173455	406211
8977	173475	406193
8978	173495	406176
8979	173516	406160
8980	173537	406144
8981	173556	406125
8982	173577	406108
8983	173596	406087
8984	173616	406071
8985	173635	406050
8986	173654	406031
8987	173672	406007
8988	173689	405984
8989	173708	405964
8990	173726	405941
8991	173744	405918
8992	173762	405896
8993	173781	405876
8994	173801	405859
8995	173821	405842
8996	173842	405824
8997	173866	405816
8998	173884	405795
8999	173905	405780
9000	173924	405759
9001	173943	405739
9002	173961	405717
9003	173980	405696
9004	173999	405676
9005	174019	405657
9006	174036	405634
9007	174056	405616
9008	174074	405595
9009	174093	405573
9010	174111	405552
9011	174131	405533
9012	174149	405511
9013	174168	405490
9014	174188	405472
9015	174205	405449
9016	174223	405427
9017	174241	405404
9018	174259	405382
9019	174277	405360
9020	174296	405340
9021	174316	405321
9022	174337	405306
9023	174354	405281
9024	174371	405257
9025	174391	405239
9026	174410	405217
9027	174427	405194
9028	174444	405170
9029	174464	405151
9030	174481	405127
9031	174499	405103
9032	174521	405091
9033	174539	405070
9034	174558	405050
9035	174577	405029
9036	174597	405010
9037	174614	404987
9038	174633	404966
9039	174653	404948
9040	174675	404936
9041	174695	404918
9042	174712	404894
9043	174731	404872
9044	174750	404852
9045	174769	404832
9046	174788	404812
9047	174809	404797
9048	174829	404779
9049	174846	404755
